,StockCode,date,price
3266,002736.SZ,20200629,11.09
3267,002938.SZ,20200629,49.81
3268,002007.SZ,20200629,49.97
3269,600705.SH,20200629,3.88
3270,000423.SZ,20200629,35.92
3271,000538.SZ,20200629,94.5
3272,600999.SH,20200629,20.52
3273,000858.SZ,20200629,167.5
3274,601162.SH,20200629,5.98
3275,000963.SZ,20200629,24.6
3276,000627.SZ,20200630,5.21
3277,000661.SZ,20200630,435.3
3278,600867.SH,20200624,15.67
3279,600999.SH,20200624,20.17
3280,601162.SH,20200624,6.25
3281,002916.SZ,20200610,153.99
3282,601198.SH,20200609,10.66
3283,601288.SH,20200609,3.42
3284,601328.SH,20200609,5.15
3285,600867.SH,20200610,16.02
3286,600999.SH,20200610,17.07
3287,603259.SH,20200616,84.2
3288,600036.SH,20200618,33.89
3289,600703.SH,20200616,22.6
3290,002945.SZ,20200616,13.69
3291,000728.SZ,20200616,7.9
3292,002008.SZ,20200616,33.98
3293,300142.SZ,20200616,52.75
3294,601555.SH,20200616,7.6
3295,603156.SH,20200616,21.98
3296,600085.SH,20200616,26.23
3297,600837.SH,20200618,11.91
3298,002958.SZ,20200618,4.35
3299,600183.SH,20200619,29.31
3300,002841.SZ,20200619,95.8
3301,002916.SZ,20200619,163.46
3302,600109.SH,20200617,10.68
3303,603156.SH,20200617,21.64
3304,603501.SH,20200617,179.8
3305,002939.SZ,20200617,12.19
3306,000627.SZ,20200617,5.03
3307,000661.SZ,20200617,375.9
3308,600867.SH,20200615,15.21
3309,600999.SH,20200615,16.9
3310,601162.SH,20200615,6.09
3311,601688.SH,20200615,18.13
3312,601998.SH,20200615,5.01
3313,603288.SH,20200618,116.63
3314,300122.SZ,20200618,92.8
3315,601901.SH,20200615,6.85
3316,600390.SH,20200619,7.08
3317,600519.SH,20200619,1439.84
3318,000728.SZ,20200623,8.55
3319,002008.SZ,20200623,32.73
3320,603986.SH,20200623,237.28
3321,000100.SZ,20200623,6.15
3322,601881.SH,20200623,11.44
3323,603259.SH,20200623,93.08
3324,601009.SH,20200623,7.35
3325,601108.SH,20200623,10.79
3326,601169.SH,20200623,4.87
3327,601336.SH,20200623,44.4
3328,601377.SH,20200623,6.19
3329,601398.SH,20200623,5.14
3330,000783.SZ,20200623,7.01
3331,000858.SZ,20200623,167.98
3332,603156.SH,20200622,21.1
3333,603501.SH,20200622,202.6
3334,600928.SH,20200622,5.27
3335,002673.SZ,20200622,8.27
3336,002304.SZ,20200622,106.12
3337,002773.SZ,20200630,49.6
3338,300015.SZ,20200630,43.45
3339,000776.SZ,20200624,14.37
3340,002456.SZ,20200624,17.5
3341,002475.SZ,20200624,49.04
3342,002008.SZ,20200624,34.63
3343,000166.SZ,20200629,4.81
3344,002841.SZ,20200629,95.32
3345,002916.SZ,20200629,165.41
3346,002773.SZ,20200629,45.36
3347,600000.SH,20200629,10.57
3348,603259.SH,20200629,96.97
3349,002422.SZ,20200629,20.69
3350,600015.SH,20200629,6.11
3351,600030.SH,20200629,23.5
3352,002142.SZ,20200629,26.39
3353,002236.SZ,20200629,19.05
3354,000776.SZ,20200630,14.12
3355,600705.SH,20200624,3.97
3356,601688.SH,20200624,19.46
3357,600703.SH,20200629,23.52
3358,600809.SH,20200629,143.77
3359,600816.SH,20200629,2.25
3360,601138.SH,20200629,15.22
3361,000725.SZ,20200629,4.63
3362,600887.SH,20200629,30.88
3363,600919.SH,20200629,5.66
3364,600926.SH,20200629,8.91
3365,600958.SH,20200629,9.22
3366,600998.SH,20200629,18.38
3367,002673.SZ,20200629,8.0
3368,600196.SH,20200629,33.88
3369,600276.SH,20200629,92.23
3370,603156.SH,20200629,21.11
3371,601997.SH,20200609,7.81
3372,601162.SH,20200610,5.97
3373,600809.SH,20200616,134.0
3374,600816.SH,20200616,1.9
3375,300122.SZ,20200616,91.88
3376,600332.SH,20200616,32.02
3377,603501.SH,20200616,179.21
3378,002422.SZ,20200619,21.25
3379,000627.SZ,20200619,5.27
3380,000661.SZ,20200619,388.2
3381,000776.SZ,20200619,13.91
3382,600837.SH,20200619,12.26
3383,600928.SH,20200619,5.24
3384,601577.SH,20200619,7.91
3385,601601.SH,20200619,27.98
3386,601607.SH,20200619,18.45
3387,601628.SH,20200619,28.17
3388,601881.SH,20200619,10.5
3389,600016.SH,20200619,5.67
3390,002841.SZ,20200617,96.38
3391,002916.SZ,20200617,159.45
3392,600015.SH,20200617,6.33
3393,600030.SH,20200617,22.77
3394,000776.SZ,20200617,13.51
3395,603156.SH,20200615,21.75
3396,600036.SH,20200617,34.2
3397,600566.SH,20200617,24.74
3398,601138.SH,20200618,14.4
3399,601211.SH,20200618,16.41
3400,601319.SH,20200618,6.28
3401,300408.SZ,20200618,21.9
3402,300433.SZ,20200618,24.15
3403,601066.SH,20200619,37.07
3404,600436.SH,20200615,152.02
3405,600000.SH,20200615,10.35
3406,002001.SZ,20200618,27.43
3407,600887.SH,20200618,29.24
3408,002456.SZ,20200619,17.39
3409,002475.SZ,20200619,45.6
3410,002304.SZ,20200615,105.65
3411,000423.SZ,20200619,36.17
3412,601939.SH,20200617,6.31
3413,600566.SH,20200615,23.59
3414,600036.SH,20200615,33.57
3415,600183.SH,20200615,26.61
3416,600000.SH,20200623,10.48
3417,600085.SH,20200623,26.88
3418,002475.SZ,20200623,49.05
3419,601878.SH,20200623,10.25
3420,002456.SZ,20200630,18.39
3421,002475.SZ,20200630,51.35
3422,000963.SZ,20200623,24.37
3423,600036.SH,20200623,33.35
3424,603986.SH,20200622,236.45
3425,600016.SH,20200622,5.67
3426,600535.SH,20200623,14.97
3427,002958.SZ,20200624,4.45
3428,300003.SZ,20200624,35.79
3429,600036.SH,20200630,33.72
3430,002939.SZ,20200630,12.32
3431,002252.SZ,20200624,8.42
3432,002736.SZ,20200624,11.35
3433,300122.SZ,20200624,99.9
3434,600566.SH,20200629,24.3
3435,603501.SH,20200629,199.83
3436,002304.SZ,20200629,104.5
3437,600015.SH,20200630,6.12
3438,600030.SH,20200630,24.11
3439,600085.SH,20200629,26.77
3440,600436.SH,20200629,165.6
3441,601198.SH,20200629,10.66
3442,601288.SH,20200629,3.37
3443,601328.SH,20200629,5.12
3444,002001.SZ,20200629,28.76
3445,601688.SH,20200629,18.56
3446,601998.SH,20200629,5.24
3447,002945.SZ,20200630,13.81
3448,300122.SZ,20200630,100.15
3449,002415.SZ,20200630,30.35
3450,601998.SH,20200624,5.07
3451,603986.SH,20200624,244.07
3452,603160.SH,20200609,230.18
3453,002939.SZ,20200609,12.1
3454,601009.SH,20200616,7.67
3455,601108.SH,20200616,10.06
3456,601138.SH,20200616,14.03
3457,601901.SH,20200616,6.92
3458,002773.SZ,20200619,44.18
3459,600332.SH,20200619,32.32
3460,000783.SZ,20200618,6.57
3461,600705.SH,20200618,3.87
3462,000858.SZ,20200618,158.36
3463,000100.SZ,20200618,6.13
3464,600436.SH,20200618,154.13
3465,600061.SH,20200617,12.06
3466,600809.SH,20200617,133.36
3467,600816.SH,20200617,2.0
3468,002252.SZ,20200617,8.78
3469,600703.SH,20200618,23.48
3470,601818.SH,20200618,3.75
3471,002252.SZ,20200618,8.59
3472,000776.SZ,20200618,13.61
3473,002456.SZ,20200617,16.94
3474,002475.SZ,20200617,42.89
3475,601939.SH,20200619,6.28
3476,600085.SH,20200615,26.15
3477,600837.SH,20200615,11.73
3478,002736.SZ,20200619,11.22
3479,002938.SZ,20200619,48.58
3480,300408.SZ,20200619,22.41
3481,300433.SZ,20200619,24.35
3482,600015.SH,20200619,6.13
3483,600030.SH,20200619,23.85
3484,002939.SZ,20200615,12.14
3485,300015.SZ,20200615,41.88
3486,300142.SZ,20200615,51.6
3487,601939.SH,20200622,6.3
3488,002252.SZ,20200623,8.53
3489,002736.SZ,20200623,11.34
3490,600390.SH,20200623,7.1
3491,002736.SZ,20200630,11.3
3492,600566.SH,20200623,24.13
3493,600000.SH,20200624,10.6
3494,600085.SH,20200624,26.69
3495,600535.SH,20200622,14.81
3496,300347.SZ,20200622,89.88
3497,000001.SZ,20200622,12.64
3498,601878.SH,20200622,10.2
3499,600887.SH,20200623,30.24
3500,600919.SH,20200623,5.93
3501,600926.SH,20200623,8.84
3502,600958.SH,20200623,9.74
3503,600998.SH,20200623,17.91
3504,601198.SH,20200623,11.08
3505,601288.SH,20200623,3.35
3506,601328.SH,20200623,5.09
3507,601901.SH,20200622,7.17
3508,600036.SH,20200624,33.9
3509,600566.SH,20200630,25.46
3510,300408.SZ,20200624,25.74
3511,300433.SZ,20200624,25.51
3512,603986.SH,20200629,233.78
3513,600390.SH,20200630,7.06
3514,000100.SZ,20200629,6.16
3515,002241.SZ,20200630,29.36
3516,601377.SH,20200629,6.28
3517,601398.SH,20200629,5.25
3518,601878.SH,20200629,9.72
3519,603156.SH,20200624,21.1
3520,603501.SH,20200624,206.68
3521,002939.SZ,20200610,12.23
3522,601169.SH,20200616,4.89
3523,601336.SH,20200616,44.36
3524,601377.SH,20200616,5.74
3525,601398.SH,20200616,5.3
3526,600535.SH,20200616,14.7
3527,601555.SH,20200619,8.17
3528,601788.SH,20200619,12.06
3529,601838.SH,20200619,7.9
3530,300136.SZ,20200619,48.55
3531,000963.SZ,20200618,23.39
3532,600867.SH,20200618,15.51
3533,000783.SZ,20200619,6.79
3534,000166.SZ,20200619,4.6
3535,600332.SH,20200617,33.04
3536,000423.SZ,20200617,35.49
3537,600183.SH,20200617,29.28
3538,600887.SH,20200617,29.39
3539,600919.SH,20200617,5.9
3540,600926.SH,20200617,9.05
3541,600958.SH,20200617,9.12
3542,600998.SH,20200617,18.3
3543,601198.SH,20200617,10.46
3544,601288.SH,20200617,3.36
3545,601328.SH,20200617,5.1
3546,603259.SH,20200617,85.05
3547,601138.SH,20200617,14.25
3548,601211.SH,20200617,16.3
3549,000895.SZ,20200617,40.92
3550,600809.SH,20200618,133.39
3551,600816.SH,20200618,2.1
3552,600928.SH,20200615,5.22
3553,601066.SH,20200618,33.7
3554,002736.SZ,20200615,10.56
3555,601009.SH,20200615,7.7
3556,601108.SH,20200615,9.91
3557,601169.SH,20200615,4.85
3558,601336.SH,20200615,43.68
3559,601377.SH,20200615,5.69
3560,601398.SH,20200615,5.24
3561,601878.SH,20200615,9.61
3562,002841.SZ,20200615,95.12
3563,002939.SZ,20200618,12.27
3564,000423.SZ,20200615,31.5
3565,000538.SZ,20200615,86.4
3566,300347.SZ,20200615,84.21
3567,600332.SH,20200615,31.75
3568,002736.SZ,20200622,11.27
3569,002938.SZ,20200623,51.67
3570,002945.SZ,20200623,14.16
3571,600519.SH,20200623,1474.5
3572,600703.SH,20200623,24.22
3573,600809.SH,20200623,138.5
3574,600816.SH,20200623,2.15
3575,600436.SH,20200624,165.26
3576,002001.SZ,20200622,27.76
3577,000423.SZ,20200624,37.17
3578,000538.SZ,20200624,94.1
3579,000725.SZ,20200624,4.53
3580,002773.SZ,20200624,44.7
3581,002422.SZ,20200624,20.74
3582,600535.SH,20200624,14.79
3583,600887.SH,20200624,30.82
3584,600919.SH,20200624,5.69
3585,600926.SH,20200624,9.07
3586,600958.SH,20200624,9.63
3587,601939.SH,20200624,6.32
3588,300408.SZ,20200630,27.7
3589,300433.SZ,20200630,28.04
3590,600000.SH,20200630,10.58
3591,600085.SH,20200630,27.12
3592,300347.SZ,20200629,102.0
3593,600535.SH,20200610,14.86
3594,002007.SZ,20200609,40.6
3595,601066.SH,20200609,33.94
3596,002044.SZ,20200609,11.58
3597,601198.SH,20200610,10.52
3598,601878.SH,20200616,9.71
3599,000423.SZ,20200616,34.25
3600,000538.SZ,20200616,89.07
3601,601788.SH,20200616,10.96
3602,601838.SH,20200616,7.9
3603,601988.SH,20200616,3.47
3604,002411.SZ,20200616,6.9
3605,002415.SZ,20200616,28.6
3606,600705.SH,20200619,3.95
3607,600928.SH,20200618,5.22
3608,601169.SH,20200618,4.88
3609,601336.SH,20200618,45.21
3610,601377.SH,20200618,5.78
3611,601398.SH,20200618,5.19
3612,601878.SH,20200618,9.74
3613,002241.SZ,20200619,26.6
3614,600000.SH,20200619,10.61
3615,000858.SZ,20200619,165.57
3616,000963.SZ,20200619,23.44
3617,002841.SZ,20200618,95.76
3618,000728.SZ,20200619,8.14
3619,002008.SZ,20200619,34.17
3620,000783.SZ,20200617,6.51
3621,000858.SZ,20200617,155.88
3622,601555.SH,20200617,7.58
3623,300142.SZ,20200617,53.95
3624,002945.SZ,20200615,13.56
3625,300122.SZ,20200615,90.3
3626,601939.SH,20200618,6.28
3627,600809.SH,20200615,133.32
3628,600816.SH,20200615,1.89
3629,603160.SH,20200618,203.22
3630,002422.SZ,20200618,21.29
3631,300347.SZ,20200618,84.1
3632,000725.SZ,20200615,4.42
3633,002001.SZ,20200615,27.2
3634,600109.SH,20200615,10.32
3635,002938.SZ,20200622,48.16
3636,600036.SH,20200622,33.5
3637,000895.SZ,20200623,42.15
3638,600390.SH,20200622,7.16
3639,300122.SZ,20200623,102.98
3640,300408.SZ,20200623,25.89
3641,300433.SZ,20200623,24.46
3642,000423.SZ,20200623,37.77
3643,000538.SZ,20200623,93.5
3644,601166.SH,20200623,15.59
3645,601229.SH,20200623,8.19
3646,601236.SH,20200623,21.22
3647,601318.SH,20200623,71.96
3648,002422.SZ,20200622,21.07
3649,000627.SZ,20200622,5.28
3650,000661.SZ,20200622,399.98
3651,601577.SH,20200622,7.88
3652,601601.SH,20200622,27.88
3653,601607.SH,20200622,18.36
3654,601628.SH,20200622,28.02
3655,601881.SH,20200622,11.11
3656,300347.SZ,20200623,94.02
3657,300015.SZ,20200624,44.05
3658,300142.SZ,20200624,53.67
3659,002939.SZ,20200624,12.73
3660,600276.SH,20200624,92.95
3661,600369.SH,20200624,4.62
3662,600998.SH,20200624,17.88
3663,601198.SH,20200624,11.04
3664,601288.SH,20200624,3.37
3665,601328.SH,20200624,5.12
3666,000895.SZ,20200624,43.83
3667,601166.SH,20200624,15.84
3668,601229.SH,20200624,8.24
3669,601236.SH,20200624,20.32
3670,601318.SH,20200624,72.26
3671,601901.SH,20200624,7.13
3672,601211.SH,20200624,17.36
3673,601319.SH,20200624,6.47
3674,601818.SH,20200624,3.59
3675,603501.SH,20200630,201.95
3676,600436.SH,20200630,170.25
3677,002958.SZ,20200629,4.39
3678,300003.SZ,20200629,35.63
3679,300136.SZ,20200629,48.2
3680,000166.SZ,20200610,4.45
3681,000728.SZ,20200610,8.0
3682,601288.SH,20200610,3.4
3683,601328.SH,20200610,5.13
3684,601997.SH,20200610,7.76
3685,600030.SH,20200616,22.86
3686,000783.SZ,20200616,6.6
3687,000858.SZ,20200616,157.68
3688,000963.SZ,20200616,23.83
3689,600196.SH,20200616,33.4
3690,600436.SH,20200616,153.3
3691,601577.SH,20200618,7.94
3692,601601.SH,20200618,27.78
3693,601607.SH,20200618,18.49
3694,601628.SH,20200618,27.6
3695,002241.SZ,20200618,26.1
3696,601881.SH,20200618,9.78
3697,002411.SZ,20200618,6.95
3698,002415.SZ,20200618,30.0
3699,600109.SH,20200618,10.78
3700,600332.SH,20200618,32.37
3701,002673.SZ,20200619,8.15
3702,002916.SZ,20200618,163.63
3703,000963.SZ,20200617,24.05
3704,603986.SH,20200617,215.2
3705,300347.SZ,20200617,85.5
3706,002142.SZ,20200617,25.82
3707,002673.SZ,20200618,7.98
3708,002411.SZ,20200615,7.0
3709,002415.SZ,20200615,28.31
3710,000001.SZ,20200615,12.82
3711,000415.SZ,20200615,2.96
3712,000423.SZ,20200618,36.18
3713,000538.SZ,20200618,89.78
3714,600535.SH,20200618,14.92
3715,002007.SZ,20200619,48.01
3716,601138.SH,20200615,13.67
3717,601211.SH,20200615,16.17
3718,601319.SH,20200615,6.25
3719,601818.SH,20200615,3.7
3720,002773.SZ,20200615,42.09
3721,600390.SH,20200618,6.98
3722,000413.SZ,20200618,2.77
3723,600109.SH,20200623,11.72
3724,600276.SH,20200623,94.5
3725,600369.SH,20200623,4.67
3726,600519.SH,20200622,1439.0
3727,601818.SH,20200622,3.81
3728,000725.SZ,20200622,4.6
3729,002304.SZ,20200623,109.75
3730,600000.SH,20200622,10.55
3731,002958.SZ,20200622,4.45
3732,600085.SH,20200622,26.4
3733,300003.SZ,20200622,36.1
3734,603259.SH,20200622,89.78
3735,000415.SZ,20200622,3.06
3736,002841.SZ,20200622,96.55
3737,002916.SZ,20200622,162.98
3738,002411.SZ,20200624,6.73
3739,002415.SZ,20200624,30.27
3740,002142.SZ,20200624,26.11
3741,002236.SZ,20200624,19.09
3742,600887.SH,20200630,31.13
3743,600919.SH,20200630,5.67
3744,600926.SH,20200630,8.92
3745,600958.SH,20200630,9.49
3746,600998.SH,20200630,18.62
3747,601198.SH,20200630,10.9
3748,000415.SZ,20200630,2.98
3749,000568.SZ,20200630,91.12
3750,000596.SZ,20200630,150.24
3751,000895.SZ,20200630,46.09
3752,603288.SH,20200624,123.8
3753,603986.SH,20200630,235.91
3754,000100.SZ,20200630,6.2
3755,000627.SZ,20200629,5.21
3756,600519.SH,20200630,1462.88
3757,002008.SZ,20200610,32.54
3758,603160.SH,20200610,224.5
3759,600196.SH,20200610,32.34
3760,600276.SH,20200616,87.14
3761,002841.SZ,20200616,96.83
3762,002916.SZ,20200616,159.8
3763,600705.SH,20200616,3.83
3764,603986.SH,20200616,217.52
3765,000100.SZ,20200616,5.79
3766,002958.SZ,20200616,4.38
3767,300003.SZ,20200616,36.93
3768,601939.SH,20200616,6.31
3769,300015.SZ,20200619,46.3
3770,300142.SZ,20200619,54.32
3771,300003.SZ,20200618,36.22
3772,300136.SZ,20200618,49.0
3773,002456.SZ,20200616,16.67
3774,002475.SZ,20200616,55.27
3775,601009.SH,20200619,7.42
3776,601108.SH,20200619,10.5
3777,601169.SH,20200619,4.9
3778,601336.SH,20200619,45.25
3779,002736.SZ,20200616,10.67
3780,600566.SH,20200616,23.62
3781,600109.SH,20200619,11.19
3782,000538.SZ,20200617,90.15
3783,600837.SH,20200617,11.75
3784,000627.SZ,20200618,5.1
3785,000661.SZ,20200618,376.1
3786,000538.SZ,20200619,92.23
3787,000568.SZ,20200615,90.36
3788,000596.SZ,20200615,141.65
3789,000895.SZ,20200615,40.78
3790,002044.SZ,20200619,12.86
3791,002294.SZ,20200619,25.56
3792,000728.SZ,20200618,7.96
3793,000166.SZ,20200615,4.37
3794,000728.SZ,20200615,7.81
3795,002008.SZ,20200615,33.96
3796,600519.SH,20200618,1413.0
3797,601229.SH,20200618,8.3
3798,601236.SH,20200618,20.69
3799,601318.SH,20200618,73.4
3800,600332.SH,20200623,32.41
3801,601555.SH,20200623,8.39
3802,300408.SZ,20200622,24.65
3803,600703.SH,20200622,24.7
3804,300433.SZ,20200622,24.74
3805,603288.SH,20200622,117.89
3806,002142.SZ,20200623,25.5
3807,601066.SH,20200622,37.73
3808,000568.SZ,20200622,90.41
3809,000596.SZ,20200622,144.83
3810,000895.SZ,20200622,41.84
3811,601997.SH,20200623,7.11
3812,603160.SH,20200623,213.24
3813,601555.SH,20200624,8.29
3814,601788.SH,20200624,14.79
3815,601838.SH,20200624,7.95
3816,600036.SH,20200629,33.64
3817,601066.SH,20200630,39.38
3818,601288.SH,20200630,3.38
3819,601328.SH,20200630,5.13
3820,601997.SH,20200630,7.16
3821,603160.SH,20200630,222.9
3822,000166.SZ,20200630,5.05
3823,601009.SH,20200630,7.33
3824,601108.SH,20200630,10.25
3825,601169.SH,20200630,4.9
3826,300015.SZ,20200629,43.1
3827,300142.SZ,20200629,52.75
3828,002241.SZ,20200629,26.7
3829,600703.SH,20200630,25.0
3830,600276.SH,20200610,84.54
3831,002773.SZ,20200610,39.61
3832,600369.SH,20200610,4.51
3833,300015.SZ,20200610,41.8
3834,002673.SZ,20200616,7.94
3835,600566.SH,20200618,24.4
3836,601211.SH,20200616,16.28
3837,601319.SH,20200616,6.32
3838,600867.SH,20200616,16.02
3839,002939.SZ,20200616,12.29
3840,002939.SZ,20200619,12.53
3841,600535.SH,20200619,14.85
3842,000001.SZ,20200619,12.8
3843,000415.SZ,20200619,3.07
3844,601377.SH,20200619,5.9
3845,601398.SH,20200619,5.2
3846,601878.SH,20200619,10.11
3847,603259.SH,20200619,89.18
3848,002938.SZ,20200616,47.4
3849,601319.SH,20200617,6.27
3850,601818.SH,20200617,3.77
3851,600705.SH,20200617,3.82
3852,601788.SH,20200617,10.94
3853,601838.SH,20200617,7.92
3854,601988.SH,20200617,3.46
3855,000413.SZ,20200617,2.74
3856,601009.SH,20200617,7.7
3857,300015.SZ,20200618,44.22
3858,002736.SZ,20200617,10.69
3859,601066.SH,20200617,33.4
3860,002945.SZ,20200619,14.0
3861,300122.SZ,20200619,95.89
3862,000963.SZ,20200615,22.94
3863,600015.SH,20200618,6.34
3864,600030.SH,20200618,23.08
3865,002236.SZ,20200618,18.98
3866,601901.SH,20200618,6.93
3867,600705.SH,20200623,3.97
3868,000627.SZ,20200623,5.29
3869,000661.SZ,20200623,423.88
3870,000776.SZ,20200623,14.37
3871,000100.SZ,20200622,6.16
3872,600887.SH,20200622,30.09
3873,600919.SH,20200622,5.96
3874,600926.SH,20200622,8.91
3875,600958.SH,20200622,9.57
3876,002008.SZ,20200630,35.95
3877,600566.SH,20200624,23.88
3878,601939.SH,20200630,6.31
3879,002001.SZ,20200630,29.1
3880,002938.SZ,20200624,50.5
3881,000728.SZ,20200630,8.4
3882,002304.SZ,20200624,105.33
3883,000100.SZ,20200624,6.14
3884,002841.SZ,20200630,99.52
3885,603288.SH,20200630,124.4
3886,600705.SH,20200610,3.85
3887,002422.SZ,20200609,21.39
3888,601688.SH,20200610,18.14
3889,601818.SH,20200616,3.74
3890,300408.SZ,20200616,21.45
3891,300433.SZ,20200616,21.6
3892,000725.SZ,20200616,4.54
3893,002001.SZ,20200616,27.67
3894,600887.SH,20200616,28.91
3895,600919.SH,20200616,5.9
3896,600926.SH,20200616,8.82
3897,600958.SH,20200616,9.14
3898,600998.SH,20200616,18.21
3899,600867.SH,20200619,15.43
3900,600999.SH,20200619,17.73
3901,601162.SH,20200619,6.37
3902,601688.SH,20200619,18.83
3903,601998.SH,20200619,5.06
3904,300347.SZ,20200619,90.1
3905,600887.SH,20200619,29.91
3906,600919.SH,20200619,5.93
3907,600926.SH,20200619,9.09
3908,600958.SH,20200619,9.38
3909,600998.SH,20200619,17.94
3910,601198.SH,20200619,10.82
3911,000568.SZ,20200619,91.89
3912,000596.SZ,20200619,147.12
3913,600867.SH,20200617,16.32
3914,002945.SZ,20200617,13.73
3915,600390.SH,20200617,6.95
3916,002422.SZ,20200617,21.93
3917,002958.SZ,20200617,4.32
3918,300003.SZ,20200617,36.82
3919,300142.SZ,20200618,51.18
3920,002938.SZ,20200617,46.73
3921,002294.SZ,20200617,24.15
3922,002252.SZ,20200619,8.73
3923,002456.SZ,20200615,15.7
3924,002475.SZ,20200615,53.4
3925,600016.SH,20200615,5.62
3926,002422.SZ,20200615,21.5
3927,002916.SZ,20200615,150.64
3928,000895.SZ,20200618,41.69
3929,000413.SZ,20200622,2.75
3930,002773.SZ,20200623,44.55
3931,002241.SZ,20200623,27.43
3932,000413.SZ,20200623,2.7
3933,002958.SZ,20200623,4.36
3934,300003.SZ,20200623,36.19
3935,300136.SZ,20200623,49.31
3936,600436.SH,20200623,167.47
3937,002773.SZ,20200622,43.15
3938,600998.SH,20200622,17.68
3939,000776.SZ,20200622,14.28
3940,000166.SZ,20200622,4.91
3941,601997.SH,20200624,7.17
3942,603160.SH,20200624,226.28
3943,300347.SZ,20200630,101.88
3944,002007.SZ,20200624,48.03
3945,002044.SZ,20200624,13.45
3946,600015.SH,20200624,6.13
3947,600030.SH,20200624,24.25
3948,601066.SH,20200629,37.7
3949,002916.SZ,20200630,167.52
3950,600837.SH,20200629,12.25
3951,002841.SZ,20200624,95.9
3952,002958.SZ,20200630,4.43
3953,300003.SZ,20200630,36.52
3954,002252.SZ,20200629,8.49
3955,002044.SZ,20200629,14.11
3956,601939.SH,20200629,6.28
3957,601998.SH,20200610,5.08
3958,603156.SH,20200610,21.07
3959,603501.SH,20200610,194.0
3960,600369.SH,20200616,4.45
3961,601198.SH,20200616,10.49
3962,000001.SZ,20200616,12.89
3963,000415.SZ,20200616,2.99
3964,000568.SZ,20200616,90.49
3965,000596.SZ,20200616,144.15
3966,603156.SH,20200619,21.52
3967,603501.SH,20200619,197.8
3968,601988.SH,20200619,3.47
3969,002411.SZ,20200619,6.85
3970,002415.SZ,20200619,30.18
3971,601162.SH,20200618,6.15
3972,601688.SH,20200618,18.26
3973,601998.SH,20200618,5.06
3974,601166.SH,20200619,15.77
3975,601229.SH,20200619,8.32
3976,601236.SH,20200619,21.52
3977,601318.SH,20200619,73.42
3978,601901.SH,20200619,7.04
3979,002236.SZ,20200617,18.41
3980,300122.SZ,20200617,95.19
3981,601997.SH,20200617,7.46
3982,603160.SH,20200617,202.98
3983,000725.SZ,20200619,4.59
3984,002001.SZ,20200619,27.6
3985,600887.SH,20200615,28.6
3986,600919.SH,20200615,5.88
3987,600926.SH,20200615,8.68
3988,600958.SH,20200615,9.07
3989,600998.SH,20200615,18.39
3990,601198.SH,20200615,10.38
3991,601288.SH,20200615,3.33
3992,601328.SH,20200615,5.07
3993,601997.SH,20200615,7.38
3994,600390.SH,20200615,7.01
3995,600519.SH,20200615,1383.0
3996,600015.SH,20200615,6.27
3997,600030.SH,20200615,22.59
3998,601166.SH,20200615,15.63
3999,601229.SH,20200615,8.43
4000,601236.SH,20200615,20.51
4001,601318.SH,20200615,72.54
4002,601166.SH,20200618,15.75
4003,002142.SZ,20200618,25.51
4004,002773.SZ,20200618,42.98
4005,300015.SZ,20200623,46.08
4006,300142.SZ,20200623,55.4
4007,600837.SH,20200623,12.74
4008,002007.SZ,20200630,50.11
4009,002044.SZ,20200630,14.41
4010,002294.SZ,20200630,29.66
4011,002938.SZ,20200630,50.06
4012,300015.SZ,20200622,45.76
4013,600867.SH,20200622,15.44
4014,600837.SH,20200624,12.87
4015,002411.SZ,20200622,6.82
4016,002415.SZ,20200622,29.78
4017,300136.SZ,20200622,49.74
4018,002001.SZ,20200623,27.58
4019,002938.SZ,20200430,41.79
4020,600887.SH,20200430,29.24
4021,600919.SH,20200430,6.04
4022,600926.SH,20200430,8.28
4023,600958.SH,20200430,9.4
4024,600998.SH,20200430,17.93
4025,601198.SH,20200430,10.72
4026,601288.SH,20200430,3.46
4027,601328.SH,20200430,5.18
4028,600837.SH,20200430,12.89
4029,600085.SH,20200507,25.58
4030,600703.SH,20200507,23.28
4031,601162.SH,20200507,5.52
4032,300136.SZ,20200507,43.46
4033,600016.SH,20200507,5.8
4034,600016.SH,20200511,5.82
4035,000001.SZ,20200511,14.0
4036,601138.SH,20200512,14.23
4037,601901.SH,20200512,7.16
4038,600705.SH,20200511,3.97
4039,002008.SZ,20200512,32.73
4040,002304.SZ,20200508,99.82
4041,603501.SH,20200511,206.69
4042,002841.SZ,20200511,75.8
4043,002916.SZ,20200511,251.6
4044,300408.SZ,20200511,21.7
4045,300433.SZ,20200511,18.02
4046,600705.SH,20200508,3.99
4047,600926.SH,20200512,8.47
4048,600958.SH,20200512,9.45
4049,600998.SH,20200512,18.64
4050,601198.SH,20200512,10.82
4051,600867.SH,20200508,13.58
4052,600999.SH,20200508,18.37
4053,601162.SH,20200508,6.07
4054,601688.SH,20200508,18.32
4055,000166.SZ,20200430,4.37
4056,603501.SH,20200506,209.41
4057,603986.SH,20200506,305.6
4058,600436.SH,20200506,145.49
4059,000100.SZ,20200506,4.8
4060,002773.SZ,20200506,38.02
4061,600887.SH,20200507,29.06
4062,600919.SH,20200507,6.0
4063,600926.SH,20200507,8.22
4064,600958.SH,20200507,9.35
4065,603259.SH,20200507,101.29
4066,000895.SZ,20200507,42.19
4067,000415.SZ,20200511,2.84
